fecha,dia_semana,semana,dolar_b,dolar_o,brecha_s,brecha,db_var,do_var,brecha_var,evento_p,evento_t
2010-08-08,Sunday,2010-31,3.9941666666666666,3.93,0.06416666666666648,1.6327396098388514,0.020868113522531928,0.0,0.021204410517383643,,
2010-08-09,Monday,2010-32,3.995,3.93,0.06499999999999995,1.653944020356235,0.020863759649492053,0.0,0.021204410517383643,,
2010-08-10,Tuesday,2010-32,3.995,3.93,0.06499999999999995,1.653944020356235,0.0,0.0,0.0,,
2010-08-11,Wednesday,2010-32,4.0,3.93,0.06999999999999984,1.781170483460559,0.12515644555695093,0.0,0.12722646310432406,,
2010-08-12,Thursday,2010-32,4.01,3.93,0.07999999999999963,2.035623409669207,0.24999999999999467,0.0,0.2544529262086481,,
2010-08-13,Friday,2010-32,4.015,3.93,0.08499999999999952,2.1628498727735312,0.12468827930174342,0.0,0.12722646310432406,,
2010-08-14,Saturday,2010-32,4.015,3.93,0.08499999999999952,2.1628498727735312,0.0,0.0,0.0,,
2010-08-15,Sunday,2010-32,4.015,3.93,0.08499999999999952,2.1628498727735312,0.0,0.0,0.0,,
2010-08-16,Monday,2010-33,4.015,3.93,0.08499999999999952,2.1628498727735312,0.0,0.0,0.0,,
2010-08-17,Tuesday,2010-33,4.0075,3.93,0.07750000000000012,1.9720101781170563,-0.18679950186798466,0.0,-0.190839694656475,,
2010-08-18,Wednesday,2010-33,4.005,3.93,0.07499999999999973,1.9083969465648831,-0.062383031815360646,0.0,-0.06361323155217313,,
2010-08-19,Thursday,2010-33,4.005,3.94,0.06499999999999995,1.6497461928933976,0.0,0.2544529262086481,-0.2586507536714855,,
2010-08-20,Friday,2010-33,4.0025,3.94,0.06250000000000044,1.586294416243672,-0.062421972534321135,0.0,-0.06345177664972557,,
2010-08-21,Saturday,2010-33,4.0025,3.94,0.06250000000000044,1.586294416243672,0.0,0.0,0.0,,
2010-08-22,Sunday,2010-33,4.0025,3.94,0.06250000000000044,1.586294416243672,0.0,0.0,0.0,,
2010-08-23,Monday,2010-34,4.0025,3.94,0.06250000000000044,1.586294416243672,0.0,0.0,0.0,,
2010-08-24,Tuesday,2010-34,4.0175,3.94,0.07750000000000012,1.9670050761421365,0.37476577139288203,0.0,0.3807106598984644,,
2010-08-25,Wednesday,2010-34,4.025,3.95,0.07500000000000018,1.8987341772152,0.18668326073429942,0.2538071065989911,-0.0682708989269365,,
2010-08-26,Thursday,2010-34,4.025,3.94,0.08500000000000041,2.15736040609138,0.0,-0.25316455696202667,0.2586262288761798,,
2010-08-27,Friday,2010-34,4.0175,3.94,0.07750000000000012,1.9670050761421365,-0.18633540372671176,0.0,-0.1903553299492433,,
2010-08-28,Saturday,2010-34,4.014166666666667,3.94,0.07416666666666716,1.882402707275821,-0.0829703381041158,0.0,-0.08460236886631556,,
2010-08-29,Sunday,2010-34,4.010833333333333,3.94,0.0708333333333333,1.7978003384094832,-0.08303923603903973,0.0,-0.08460236886633776,,
2010-08-30,Monday,2010-35,4.0075,3.94,0.06750000000000034,1.7131979695431454,-0.08310824849365739,0.0,-0.08460236886633776,,
2010-08-31,Tuesday,2010-35,4.0075,3.95,0.05750000000000011,1.4556962025316533,0.0,0.2538071065989911,-0.2575017670114921,,
2010-09-01,Wednesday,2010-35,4.0025,3.95,0.05250000000000021,1.32911392405064,-0.12476606363068798,0.0,-0.12658227848101333,,
2010-09-02,Thursday,2010-35,4.005,3.95,0.054999999999999716,1.3924050632911245,0.06246096189879147,0.0,0.06329113924048446,,
2010-09-03,Friday,2010-35,4.0025,3.94,0.06250000000000044,1.586294416243672,-0.062421972534321135,-0.25316455696202667,0.1938893529525476,,
2010-09-04,Saturday,2010-35,4.0,3.9433333333333334,0.05666666666666664,1.4370245139475823,-0.062460961898824774,0.08460236886633776,-0.14926990229608972,,
2010-09-05,Sunday,2010-35,3.9975,3.9466666666666668,0.050833333333333286,1.2880067567567544,-0.06249999999999867,0.08453085376163294,-0.149017757190828,,
2010-09-06,Monday,2010-36,3.995,3.95,0.04499999999999993,1.13924050632912,-0.0625390869293252,0.08445945945945166,-0.14876625042763436,,
2010-09-07,Tuesday,2010-36,3.985,3.95,0.0349999999999997,0.8860759493670711,-0.25031289111390187,0.0,-0.25316455696204887,,
2010-09-08,Wednesday,2010-36,3.99,3.95,0.040000000000000036,1.0126582278481067,0.12547051442912682,0.0,0.12658227848103554,,
2010-09-09,Thursday,2010-36,4.005,3.95,0.054999999999999716,1.3924050632911245,0.3759398496240518,0.0,0.3797468354430178,,
2010-09-10,Friday,2010-36,4.0,3.95,0.04999999999999982,1.2658227848101111,-0.12484394506866447,0.0,-0.12658227848101333,,
2010-09-11,Saturday,2010-36,3.9983333333333335,3.95,0.04833333333333334,1.223628691983114,-0.04166666666666208,0.0,-0.04219409282699704,,
2010-09-12,Sunday,2010-36,3.9966666666666666,3.95,0.04666666666666641,1.181434599156117,-0.04168403501459972,0.0,-0.04219409282699704,,
2010-09-13,Monday,2010-37,3.995,3.95,0.04499999999999993,1.13924050632912,-0.04170141784820558,0.0,-0.04219409282699704,,
2010-09-14,Tuesday,2010-37,4.005,3.95,0.054999999999999716,1.3924050632911245,0.25031289111387967,0.0,0.25316455696200446,,
2010-09-15,Wednesday,2010-37,4.0075,3.95,0.05750000000000011,1.4556962025316533,0.06242197253434334,0.0,0.06329113924052887,,
2010-09-16,Thursday,2010-37,4.0075,3.95,0.05750000000000011,1.4556962025316533,0.0,0.0,0.0,,
2010-09-17,Friday,2010-37,4.01,3.95,0.05999999999999961,1.5189873417721378,0.06238303181533844,0.0,0.06329113924048446,,
2010-09-18,Saturday,2010-37,4.008333333333333,3.95,0.05833333333333268,1.4767932489451407,-0.04156275976725521,0.0,-0.04219409282699704,,
2010-09-19,Sunday,2010-37,4.006666666666667,3.95,0.05666666666666664,1.4345991561181437,-0.04158004158002493,0.0,-0.04219409282699704,,
2010-09-20,Monday,2010-38,4.005,3.95,0.054999999999999716,1.3924050632911245,-0.04159733777039376,0.0,-0.04219409282701925,,
2010-09-21,Tuesday,2010-38,4.01,3.95,0.05999999999999961,1.5189873417721378,0.12484394506866447,0.0,0.12658227848101333,,
2010-09-22,Wednesday,2010-38,4.015,3.95,0.0649999999999995,1.6455696202531511,0.12468827930174342,0.0,0.12658227848101333,,
2010-09-23,Thursday,2010-38,4.0275,3.95,0.07749999999999968,1.9620253164556845,0.3113325031133263,0.0,0.31645569620253333,,
2010-09-24,Friday,2010-38,4.0275,3.96,0.0674999999999999,1.7045454545454586,0.0,0.25316455696202667,-0.25747986191022587,,
2010-09-25,Saturday,2010-38,4.0249999999999995,3.96,0.0649999999999995,1.6414141414141215,-0.062073246430793816,0.0,-0.06313131313133713,,
2010-09-26,Sunday,2010-38,4.0225,3.96,0.0625,1.5782828282828287,-0.06211180124222615,0.0,-0.06313131313129272,,
2010-09-27,Monday,2010-39,4.02,3.96,0.05999999999999961,1.5151515151515138,-0.06215040397763438,0.0,-0.06313131313131493,,
2010-09-28,Tuesday,2010-39,4.025,3.97,0.05500000000000016,1.385390428211597,0.12437810945276073,0.2525252525252597,-0.12976108693991684,,
2010-09-29,Wednesday,2010-39,4.0325,3.97,0.062499999999999556,1.5743073047858935,0.18633540372670065,0.0,0.18891687657429657,,
2010-09-30,Thursday,2010-39,4.03,3.96,0.07000000000000028,1.7676767676767735,-0.06199628022317549,-0.25188916876575096,0.19336946289087997,,
2010-10-01,Friday,2010-39,4.0275,3.96,0.0674999999999999,1.7045454545454586,-0.062034739454108756,0.0,-0.06313131313131493,,
2010-10-02,Saturday,2010-39,4.025833333333333,3.96,0.06583333333333297,1.662457912457893,-0.04138216428719588,0.0,-0.04208754208756549,,
2010-10-03,Sunday,2010-39,4.024166666666667,3.96,0.06416666666666693,1.620370370370372,-0.041399296211952485,0.0,-0.04208754208752108,,
2010-10-04,Monday,2010-40,4.0225,3.96,0.0625,1.5782828282828287,-0.0414164423276131,0.0,-0.042087542087543284,,
2010-10-05,Tuesday,2010-40,4.015,3.96,0.054999999999999716,1.388888888888884,-0.18645121193288094,0.0,-0.18939393939394478,,
